"","X","deltachange"
"1403",51854,0
"1404",51855,0
"1405",51856,0
"1406",51857,0
"1407",51858,0
"1408",51859,0
"1409",51860,0
"1410",51861,0
"1411",51862,0
"1412",51863,0
"1413",51864,0
"1414",51865,0
"1415",51866,0
"1416",51867,0
"1417",51868,0
"1418",51869,0
"1419",51870,0
"1420",51871,0
"1421",51872,0
"1422",51873,0
"1423",51874,0
"1424",51875,0
"1425",51876,0
"1426",51877,0
"1427",51878,0
"1428",51879,0
"1429",51880,0
"1430",51881,0
"1431",51882,0
"1432",51883,0
"1433",51884,0
"1434",51885,0
"1435",51886,0
"1436",51887,0
"1437",51888,0
"1438",51889,0
"1439",51890,0
"1440",51891,0
"1441",51892,0
"1442",51893,0
"1443",51894,0
"1444",51895,0
"1445",51896,0
"1446",51897,0
"1447",51898,0
"1448",51899,0
"1449",51900,0
"1450",51922,0
"1451",51923,0
"1452",51924,0
"1453",51925,0
"1454",51926,0
"1455",51927,0
"1456",51928,0
"1457",51929,0
"1458",52541,0
"1459",52542,0
"1460",52543,0
"1461",52544,0
"1462",52545,0
"1463",52546,0
"1464",52547,0
"1465",52548,0
"1466",52549,0
"1467",52550,0
"1468",52551,0
"1469",52552,0
"1470",52553,0
"1471",52554,0
"1472",52555,0
"1473",52556,0
"1474",52557,0
"1475",52558,0
"1476",52559,0
"1477",52560,0
"1478",52561,0
"1479",52562,0
"1480",52563,0
"1481",52564,0
"1482",52565,0
"1483",52566,0
"1484",52567,0
"1485",52568,0
"1486",52569,0
"1487",52570,0
"1488",52571,0
"1489",52572,0
"1490",52573,0
"1491",52574,0
"1492",52575,0
"1493",52576,0
"1494",52577,0
"1495",52578,0
"1496",52579,0
"1497",52580,0
"1498",52581,0
"1499",52582,0
"1500",52583,0
"1501",52584,0
"1502",52585,0
"1503",52586,0
"1504",52587,0
"1505",52588,0
"1506",52589,0
"1507",52590,0
"1508",52591,0
"1509",52592,0
"1510",52593,0
"1511",52594,0
"1512",52595,0
"1513",52596,0
"1514",52597,0
"1515",52598,0
"1516",52599,0
"1517",52600,0
"1518",52601,0
"1519",52602,0
"1520",52603,0
"1521",52604,0
"1522",52605,0
"1523",52606,0
"1524",52607,0
"1525",52608,0
"1526",52609,0
"1527",52610,0
"1528",52611,0
"1529",52612,0
"1530",52613,0
"1531",52614,0
"1532",52615,0
"1533",52616,0
"1534",52617,0
"1535",52618,0
"1536",52643,0
"1537",53259,0
"1538",53260,0
"1539",53261,0
"1540",53262,0
"1541",53263,0
"1542",53264,0
"1543",53265,0
"1544",53266,0
"1545",53267,0
"1546",53268,0
"1547",53269,0
"1548",53270,0
"1549",53271,0
"1550",53272,0
"1551",53273,0
"1552",53274,0
"1553",53275,0
"1554",53276,0
"1555",53277,0
"1556",53278,0
"1557",53279,0
"1558",53280,0
"1559",53281,-2.0000000000002
"1560",53282,0
"1561",53283,0
"1562",53284,0
"1563",53285,0
"1564",53286,0
"1565",53287,0
"1566",53288,0
"1567",53289,0
"1568",53290,0
"1569",53291,0
"1570",53292,0
"1571",53293,0
"1572",53294,0
"1573",53295,0
"1574",53296,0
"1575",53297,0
"1576",53298,-1
"1577",53299,0
"1578",53300,0
"1579",53301,0
"1580",53302,-1.0000000000001
"1581",53303,0
"1582",53304,-1
"1583",53305,0
"1584",53306,0
"1585",53307,0
"1586",53308,0
"1587",53309,0
"1588",53310,0
"1589",53311,0
"1590",53312,0
"1591",53313,0
"1592",53314,0
"1593",53315,0
"1594",53316,0
"1595",53317,0
"1596",53318,0
"1597",53319,0
"1598",53320,0
"1599",53321,0
"1600",53322,0
"1601",53323,0
"1602",53324,0
"1603",53325,0
"1604",53326,0
"1605",53327,0
"1606",53328,0
"1607",53329,0
"1608",53330,0
"1609",53331,0
"1610",53332,0
"1611",53333,0
"1612",53334,0
"1613",53335,0
"1614",53336,0
"1615",53978,0
"1616",53979,0
"1617",53980,0
"1618",53981,0
"1619",53982,0
"1620",53983,0
"1621",53984,0
"1622",53985,0
"1623",53986,0
"1624",53987,0
"1625",53988,0
"1626",53989,0
"1627",53990,0
"1628",53991,0
"1629",53992,0
"1630",53993,0
"1631",53994,0
"1632",53995,0
"1633",53996,0
"1634",53997,0
"1635",53998,0
"1636",53999,0
"1637",54000,0
"1638",54001,0
"1639",54002,0
"1640",54003,0
"1641",54004,0
"1642",54005,0
"1643",54006,0
"1644",54007,0
"1645",54008,0
"1646",54009,0
"1647",54010,0
"1648",54011,0
"1649",54012,0
"1650",54013,0
"1651",54014,0
"1652",54015,0
"1653",54016,0
"1654",54017,0
"1655",54018,0
"1656",54019,0
"1657",54020,0
"1658",54021,0
"1659",54022,0
"1660",54023,0
"1661",54024,0
"1662",54025,0
"1663",54026,0
"1664",54027,0
"1665",54028,0
"1666",54029,0
"1667",54030,0
"1668",54031,0
"1669",54032,0
"1670",54033,0
"1671",54034,0
"1672",54035,0
"1673",54036,0
"1674",54037,0
"1675",54038,0
"1676",54039,0
"1677",54040,0
"1678",54041,0
"1679",54042,0
"1680",54043,0
"1681",54044,0
"1682",54045,0
"1683",54046,0
"1684",54047,0
"1685",54048,0
"1686",54049,0
"1687",54050,0
"1688",54051,0
"1689",54052,0
"1690",54697,0
"1691",54698,0
"1692",54699,0
"1693",54700,0
"1694",54701,0
"1695",54702,0
"1696",54703,0
"1697",54704,0
"1698",54705,0
"1699",54706,0
"1700",54707,0
"1701",54708,0
"1702",54709,0
"1703",54710,0
"1704",54711,0
"1705",54712,0
"1706",54713,0
"1707",54714,0
"1708",54715,0
"1709",54716,0
"1710",54717,0
"1711",54718,-1.0000000000001
"1712",54719,0
"1713",54720,0
"1714",54721,0
"1715",54722,0
"1716",54723,0
"1717",54724,-1.0000000000001
"1718",54725,-1.0000000000001
"1719",54726,0
"1720",54727,0
"1721",54728,0
"1722",54729,0
"1723",54730,0
"1724",54731,0
"1725",54732,0
"1726",54733,0
"1727",54734,0
"1728",54735,0
"1729",54736,0
"1730",54737,0
"1731",54738,0
"1732",54739,0
"1733",54740,0
"1734",54741,0
"1735",54742,0
"1736",54743,0
"1737",54744,0
"1738",54745,0
"1739",54746,0
"1740",54747,0
"1741",54748,0
"1742",54749,0
"1743",54750,0
"1744",54751,0
"1745",54752,0
"1746",54753,0
"1747",54754,0
"1748",54755,0
"1749",54756,0
"1750",54757,0
"1751",54758,0
"1752",54759,0
"1753",54760,0
"1754",54761,0
"1755",54762,0
"1756",54763,0
"1757",54764,0
"1758",54765,0
"1759",54766,0
"1760",54767,0
"1761",54768,0
"1762",55416,0
"1763",55417,0
"1764",55418,0
"1765",55419,0
"1766",55420,0
"1767",55421,0
"1768",55422,0
"1769",55423,0
"1770",55424,0
"1771",55425,0
"1772",55426,0
"1773",55427,0
"1774",55428,0
"1775",55429,0
"1776",55430,0
"1777",55431,0
"1778",55432,0
"1779",55433,0
"1780",55434,-1.0000000000001
"1781",55435,0
"1782",55436,0
"1783",55437,0
"1784",55438,-1
"1785",55439,-1
"1786",55440,0
"1787",55441,0
"1788",55442,0
"1789",55443,0
"1790",55444,0
"1791",55445,0
"1792",55446,0
"1793",55447,0
"1794",55448,0
"1795",55449,0
"1796",55450,0
"1797",55451,0
"1798",55452,0
"1799",55453,0
"1800",55454,0
"1801",55455,0
"1802",55456,0
"1803",55457,0
"1804",55458,0
"1805",55459,0
"1806",55460,0
"1807",55461,0
"1808",55462,0
"1809",55463,0
"1810",55464,0
"1811",55465,0
"1812",55466,0
"1813",55467,0
"1814",55468,0
"1815",55469,0
"1816",55470,0
"1817",55471,0
"1818",55472,0
"1819",55473,0
"1820",55474,0
"1821",55475,0
"1822",55476,0
"1823",55477,0
"1824",55478,0
"1825",55479,0
"1826",55480,0
"1827",55481,0
"1828",55482,0
"1829",55483,0
"1830",55484,0
"1831",56136,0
"1832",56137,0
"1833",56138,0
"1834",56139,0
"1835",56140,0
"1836",56141,0
"1837",56142,0
"1838",56143,0
"1839",56144,0
"1840",56145,0
"1841",56146,0
"1842",56147,0
"1843",56148,0
"1844",56149,0
"1845",56150,0
"1846",56151,0
"1847",56152,0
"1848",56153,0
"1849",56154,0
"1850",56155,0
"1851",56156,0
"1852",56157,0
"1853",56158,0
"1854",56159,0
"1855",56160,0
"1856",56161,0
"1857",56162,0
"1858",56163,0
"1859",56164,0
"1860",56165,0
"1861",56166,0
"1862",56167,0
"1863",56168,0
"1864",56169,0
"1865",56170,0
"1866",56171,0
"1867",56172,0
"1868",56173,0
"1869",56174,0
"1870",56175,0
"1871",56176,0
"1872",56177,0
"1873",56178,0
"1874",56179,0
"1875",56180,0
"1876",56181,0
"1877",56182,0
"1878",56183,0
"1879",56184,0
"1880",56185,0
"1881",56186,0
"1882",56187,0
"1883",56188,0
"1884",56189,0
"1885",56190,0
"1886",56191,0
"1887",56192,0
"1888",56193,0
"1889",56194,0
"1890",56195,0
"1891",56196,0
"1892",56197,0
"1893",56857,0
"1894",56858,0
"1895",56859,0
"1896",56860,0
"1897",56861,0
"1898",56862,0
"1899",56863,0
"1900",56864,0
"1901",56865,0
"1902",56866,0
"1903",56867,0
"1904",56868,0
"1905",56869,0
"1906",56870,0
"1907",56871,0
"1908",56872,0
"1909",56873,0
"1910",56874,0
"1911",56875,0
"1912",56876,0
"1913",56877,0
"1914",56878,0
"1915",56879,0
"1916",56880,0
"1917",56881,0
"1918",56882,0
"1919",56883,0
"1920",56884,0
"1921",56885,0
"1922",56886,0
"1923",56887,0
"1924",56888,0
"1925",56889,0
"1926",56890,0
"1927",56891,0
"1928",56892,0
"1929",56893,0
"1930",56894,0
"1931",56895,0
"1932",56896,0
"1933",56897,0
"1934",56898,0
"1935",56899,0
"1936",56900,0
"1937",56901,0
"1938",56902,0
"1939",56903,0
"1940",56904,0
"1941",56905,0
"1942",56906,0
"1943",56907,0
"1944",56908,0
"1945",56909,0
"1946",56910,0
"1947",56911,0
"1948",56912,0
"1949",57578,0
"1950",57579,0
"1951",57580,0
"1952",57581,0
"1953",57582,0
"1954",57583,0
"1955",57584,0
"1956",57585,0
"1957",57586,0
"1958",57587,0
"1959",57588,0
"1960",57589,0
"1961",57590,0
"1962",57591,0
"1963",57592,0
"1964",57593,0
"1965",57594,0
"1966",57595,0
"1967",57596,0
"1968",57597,0
"1969",57598,0
"1970",57599,0
"1971",57600,0
"1972",57601,0
"1973",57602,0
"1974",57603,0
"1975",57604,0
"1976",57605,0
"1977",57606,0
"1978",57607,0
"1979",57608,0
"1980",57609,0
"1981",57610,0
"1982",57611,0
"1983",57612,0
"1984",57613,0
"1985",57614,0
"1986",57615,0
"1987",57616,0
"1988",57617,0
"1989",57618,0
"1990",57619,0
"1991",57620,0
"1992",57621,0
"1993",57622,0
"1994",57623,0
"1995",57624,0
"1996",57625,0
"1997",57626,0
"1998",57627,0
"1999",57628,0
"2000",58300,0
"2001",58301,0
"2002",58302,0
"2003",58303,0
"2004",58304,0
"2005",58305,0
"2006",58306,0
"2007",58307,0
"2008",58308,0
"2009",58309,0
"2010",58310,0
"2011",58311,0
"2012",58312,0
"2013",58313,0
"2014",58314,0
"2015",58315,0
"2016",58316,0
"2017",58317,0
"2018",58318,0
"2019",58319,0
"2020",58320,0
"2021",58321,0
"2022",58322,0
"2023",58323,0
"2024",58324,0
"2025",58325,0
"2026",58326,0
"2027",58327,0
"2028",58328,0
"2029",58329,0
"2030",58330,0
"2031",58331,0
"2032",58332,0
"2033",58333,0
"2034",58334,0
"2035",58335,0
"2036",58336,0
"2037",58337,0
"2038",58338,0
"2039",58339,0
"2040",58340,0
"2041",58341,0
"2042",58342,0
"2043",58343,0
"2044",58344,0
"2045",59022,0
"2046",59023,0
"2047",59024,0
"2048",59025,0
"2049",59026,0
"2050",59027,0
"2051",59028,0
"2052",59029,0
"2053",59030,0
"2054",59031,0
"2055",59032,0
"2056",59033,0
"2057",59034,0
"2058",59035,0
"2059",59036,0
"2060",59037,0
"2061",59038,0
"2062",59039,0
"2063",59040,0
"2064",59041,0
"2065",59042,0
"2066",59043,0
"2067",59044,0
"2068",59045,0
"2069",59046,0
"2070",59047,0
"2071",59048,0
"2072",59049,0
"2073",59050,0
"2074",59051,0
"2075",59052,0
"2076",59053,0
"2077",59054,0
"2078",59055,0
"2079",59056,0
"2080",59057,0
"2081",59058,0
"2082",59059,0
"2083",59750,0
"2084",59751,0
"2085",59752,0
"2086",59753,0
"2087",59754,0
"2088",59755,0
"2089",59756,0
"2090",59757,0
"2091",59758,0
"2092",59759,0
"2093",59760,0
"2094",59761,0
"2095",59762,0
"2096",59763,0
"2097",59764,0
"2098",59765,0
"2099",59766,0
"2100",59767,0
"2101",59768,0
"2102",59769,0
"2103",59770,0
"2104",59771,0
"2105",60474,0
"2106",60475,0
"2107",60476,0
"2108",60477,0
"2109",60478,0
"2110",60479,0
"2111",60480,0
"2112",60481,0
"2113",60482,0
"2114",60483,0
"2115",60484,0
"2116",60485,0
"2117",61200,0
